purchase_day_of_week,purchase_hour,is_weekend_order,estimated_delivery_days,customer_state,customer_city,seller_state,seller_city,seller_customer_same_state,seller_customer_same_city,product_category_name,product_weight_g,product_weight_kg,total_product_weight_g,total_product_weight_kg,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,total_product_volume_cm3,product_weight_bucket,freight_value,freight_value_bucket,price,item_count,sla_breached
6,13,1,24.433587962962964,RS,bage,SC,blumenau,0,0,informatica_acessorios,225.0,0.225,225.0,0.225,25.0,9.0,29.0,6525.0,6525.0,0-500g,14.52,0-15,46.86,1,0
5,16,1,24.308425925925928,SP,sao bernardo do campo,SC,canoinhas,0,0,esporte_lazer,3300.0,3.3,3300.0,3.3,78.0,20.0,38.0,59280.0,59280.0,1-5kg,14.84,0-15,96.0,1,0
2,12,0,29.48994212962963,SP,sao jose do rio pardo,RS,porto alegre,0,0,brinquedos,116.66666666666669,0.11666666666666668,350.0,0.35,16.0,8.666666666666666,16.0,2218.6666666666665,6656.0,0-500g,45.28,30-60,99.97,3,0
2,11,0,21.515694444444446,SC,itajai,PR,maringa,0,0,informatica_acessorios,910.0,0.91,910.0,0.91,32.0,14.0,15.0,6720.0,6720.0,500g-1kg,16.6,15-30,120.1,1,1
6,14,1,18.388483796296295,SP,carapicuiba,MG,ponte nova,0,0,esporte_lazer,925.0,0.925,925.0,0.925,52.0,21.0,33.0,36036.0,36036.0,500g-1kg,16.25,15-30,69.9,1,0
2,17,0,39.25981481481482,PA,belem,SC,blumenau,0,0,relogios_presentes,700.0,0.7,700.0,0.7,24.0,5.0,24.0,2880.0,2880.0,500g-1kg,54.02,30-60,39.9,1,0
3,13,0,24.434016203703703,GO,goiania,SP,capivari,0,0,brinquedos,350.0,0.35,350.0,0.35,25.0,16.0,16.0,6400.0,6400.0,0-500g,20.31,15-30,159.9,1,0
3,16,0,17.331956018518518,SP,sao paulo,SP,ribeirao preto,1,0,relogios_presentes,710.0,0.71,710.0,0.71,19.0,13.0,14.0,3458.0,3458.0,500g-1kg,16.22,15-30,540.0,1,0
6,21,1,17.09341435185185,RJ,niteroi,SP,sao paulo,0,0,cool_stuff,7150.0,7.15,7150.0,7.15,79.0,5.0,63.0,24885.0,24885.0,5-10kg,31.17,30-60,189.9,1,0
4,14,0,27.391493055555557,SP,sao paulo,SP,praia grande,1,0,eletrodomesticos,150.0,0.15,150.0,0.15,20.0,13.0,12.0,3120.0,3120.0,0-500g,8.27,0-15,14.9,1,0
6,13,1,22.44931712962963,SP,sao paulo,SP,penapolis,1,0,moveis_cozinha_area_de_servico_jantar_e_jardim,3875.0,3.875,3875.0,3.875,95.0,22.0,22.0,45980.0,45980.0,1-5kg,11.85,0-15,43.9,1,0
6,19,1,35.171909722222225,RJ,nilopolis,PR,arapongas,0,0,bebes,4075.0,4.075,4075.0,4.075,73.0,14.0,48.0,49056.0,49056.0,1-5kg,87.28,60-100,139.0,1,0
4,21,0,18.0996875,SP,sao paulo,SP,ibitinga,1,0,cama_mesa_banho,725.0,0.725,725.0,0.725,31.0,7.0,31.0,6727.0,6727.0,500g-1kg,13.71,0-15,40.35,1,0
4,22,0,25.06568287037037,RJ,nova iguacu,SC,balneario camboriu,0,0,eletronicos,595.0,0.595,595.0,0.595,8.0,6.0,6.0,288.0,288.0,500g-1kg,20.85,15-30,469.0,1,0
6,21,1,29.096342592592592,RS,espumoso,SP,fernandopolis,0,0,moveis_decoracao,700.0,0.7,700.0,0.7,60.0,11.0,11.0,7260.0,7260.0,500g-1kg,16.17,15-30,59.0,1,1
0,19,0,28.175717592592594,MT,cuiaba,SP,sao paulo,0,0,climatizacao,250.0,0.25,500.0,0.5,22.0,11.0,16.0,3872.0,7744.0,0-500g,31.58,30-60,71.8,2,0
4,11,0,24.524895833333332,RS,porto alegre,PR,umuarama,0,0,esporte_lazer,300.0,0.3,300.0,0.3,22.0,15.0,22.0,7260.0,7260.0,0-500g,16.44,15-30,96.99,1,0
2,10,0,27.55128472222222,SP,sao paulo,PR,maringa,0,0,informatica_acessorios,180.0,0.18,180.0,0.18,17.0,10.0,13.0,2210.0,2210.0,0-500g,13.89,0-15,77.9,1,0
0,16,0,13.32462962962963,PR,curitiba,SP,descalvado,0,0,brinquedos,800.0,0.8,800.0,0.8,36.0,31.0,26.0,29016.0,29016.0,500g-1kg,20.8,15-30,229.99,1,0
5,14,1,23.40099537037037,DF,brasilia,SP,sao paulo,0,0,unknown,2200.0,2.2,2200.0,2.2,16.0,2.0,11.0,352.0,352.0,1-5kg,14.14,0-15,56.0,1,0
0,20,0,27.14670138888889,SP,itapura,SP,sao paulo,1,0,brinquedos,500.0,0.5,500.0,0.5,18.0,6.0,21.0,2268.0,2268.0,0-500g,11.99,0-15,69.99,1,0
5,1,1,31.94412037037037,SP,sao paulo,SP,sao paulo,1,1,fashion_bolsas_e_acessorios,100.0,0.1,100.0,0.1,16.0,5.0,20.0,1600.0,1600.0,0-500g,7.78,0-15,49.9,1,0
0,13,0,3.41712962962963,SP,sao paulo,SP,sao paulo,1,1,esporte_lazer,150.0,0.15,150.0,0.15,21.0,4.0,19.0,1596.0,1596.0,0-500g,7.39,0-15,14.0,1,0
2,21,0,27.089780092592594,MG,santa luzia,SP,sao paulo,0,0,relogios_presentes,250.0,0.25,250.0,0.25,16.0,2.0,11.0,352.0,352.0,0-500g,14.1,0-15,29.0,1,0
3,0,0,21.98292824074074,SP,guaruja,ES,cariacica,0,0,ferramentas_jardim,9000.0,9.0,9000.0,9.0,42.0,12.0,39.0,19656.0,19656.0,5-10kg,43.06,30-60,99.0,1,0
1,19,0,15.196354166666667,SP,sao paulo,SP,osasco,1,0,casa_conforto,10050.0,10.05,10050.0,10.05,50.0,30.0,40.0,60000.0,60000.0,10kg+,30.35,30-60,499.0,1,0
3,22,0,19.046689814814815,SP,serrana,SP,mineiros do tiete,1,0,beleza_saude,317.0,0.317,317.0,0.317,17.0,11.0,12.0,2244.0,2244.0,0-500g,12.79,0-15,39.85,1,0
1,11,0,19.511828703703703,SP,sao paulo,SP,campo limpo paulista,1,0,brinquedos,1700.0,1.7,1700.0,1.7,30.0,35.0,25.0,26250.0,26250.0,1-5kg,14.06,0-15,149.0,1,0
0,11,0,23.5359375,SP,sao paulo,SP,pedreira,1,0,utilidades_domesticas,16000.0,16.0,16000.0,16.0,16.0,2.0,11.0,352.0,352.0,10kg+,12.46,0-15,179.98,1,0
0,13,0,14.427175925925926,SP,iguape,SP,sao paulo,1,0,brinquedos,550.0,0.55,550.0,0.55,30.0,20.0,20.0,12000.0,12000.0,500g-1kg,14.9,0-15,219.99,1,0
6,9,1,14.589641203703703,SP,maua,SP,sao paulo,1,0,relogios_presentes,250.0,0.25,250.0,0.25,16.0,2.0,11.0,352.0,352.0,0-500g,8.16,0-15,129.0,1,0
1,18,0,23.24420138888889,SP,sao jose do rio preto,RJ,rio de janeiro,0,0,relogios_presentes,950.0,0.95,950.0,0.95,40.0,20.0,12.0,9600.0,9600.0,500g-1kg,15.71,15-30,137.0,1,0
0,10,0,17.546388888888888,SP,indaiatuba,SP,guara,1,0,esporte_lazer,300.0,0.3,300.0,0.3,20.0,15.0,18.0,5400.0,5400.0,0-500g,10.96,0-15,37.0,1,0
2,23,0,21.019756944444445,RJ,rio de janeiro,SP,sao paulo,0,0,beleza_saude,500.0,0.5,500.0,0.5,28.0,3.0,19.0,1596.0,1596.0,0-500g,14.83,0-15,154.0,1,0
0,15,0,22.345347222222223,GO,anapolis,SP,ibitinga,0,0,moveis_decoracao,19200.0,19.2,19200.0,19.2,58.0,40.0,50.0,116000.0,116000.0,10kg+,82.86,60-100,253.52,1,0
3,18,0,14.211574074074074,SP,sao paulo,SP,sao paulo,1,1,esporte_lazer,150.0,0.15,150.0,0.15,16.0,16.0,11.0,2816.0,2816.0,0-500g,7.39,0-15,49.9,1,0
1,10,0,12.557060185185184,SP,sao paulo,SP,sao paulo,1,1,cama_mesa_banho,7474.0,7.474,7474.0,7.474,54.0,29.0,40.0,62640.0,62640.0,5-10kg,13.95,0-15,148.9,1,0
5,8,1,26.64383101851852,RJ,rio de janeiro,DF,brasilia,0,0,cama_mesa_banho,1450.0,1.45,1450.0,1.45,45.0,10.0,15.0,6750.0,6750.0,1-5kg,18.69,15-30,64.9,1,0
1,11,0,23.51949074074074,GO,itaberai,SP,barueri,0,0,eletronicos,490.0,0.49,490.0,0.49,18.0,11.0,13.0,2574.0,2574.0,0-500g,16.0,15-30,179.0,1,0
4,13,0,31.4546875,RS,gramado,SP,salto,0,0,esporte_lazer,200.0,0.2,200.0,0.2,21.0,13.0,26.0,7098.0,7098.0,0-500g,15.1,15-30,27.9,1,0
5,17,1,26.259108796296296,MG,belo horizonte,SP,amparo,0,0,moveis_decoracao,650.0,0.65,650.0,0.65,16.0,15.0,13.0,3120.0,3120.0,500g-1kg,16.11,15-30,39.0,1,0
4,17,0,25.26127314814815,PR,curitiba,SP,santo andre,0,0,telefonia,150.0,0.15,150.0,0.15,19.0,15.0,15.0,4275.0,4275.0,0-500g,14.1,0-15,7.0,1,0
2,22,0,14.069710648148147,SP,cotia,SP,sao paulo,1,0,informatica_acessorios,200.0,0.2,200.0,0.2,18.0,9.0,16.0,2592.0,2592.0,0-500g,10.7,0-15,269.0,1,0
2,13,0,22.43181712962963,RS,santa cruz do sul,PR,foz do iguacu,0,0,cama_mesa_banho,1300.0,1.3,1300.0,1.3,20.0,30.0,30.0,18000.0,18000.0,1-5kg,17.95,15-30,99.9,1,0
2,13,0,21.448310185185186,RJ,rio de janeiro,SP,ibitinga,0,0,cama_mesa_banho,800.0,0.8,800.0,0.8,45.0,15.0,35.0,23625.0,23625.0,500g-1kg,15.24,15-30,69.9,1,0
2,23,0,26.002083333333335,RS,porto alegre,DF,brasilia,0,0,informatica_acessorios,150.0,0.15,150.0,0.15,35.0,8.0,11.0,3080.0,3080.0,0-500g,23.13,15-30,89.9,1,1
2,22,0,41.04642361111111,RS,gravatai,SP,praia grande,0,0,eletrodomesticos,350.0,0.35,350.0,0.35,27.0,13.0,17.0,5967.0,5967.0,0-500g,19.03,15-30,165.0,1,0
6,16,1,11.302118055555555,SP,sao paulo,SP,sao paulo,1,1,bebes,1000.0,1.0,1000.0,1.0,42.0,25.0,15.0,15750.0,15750.0,500g-1kg,11.73,0-15,57.99,1,0
0,11,0,10.539270833333333,SP,campinas,SP,campinas,1,1,perfumaria,540.0,0.54,540.0,0.54,23.0,13.0,19.0,5681.0,5681.0,500g-1kg,10.63,0-15,259.0,1,0
5,21,1,4.096817129629629,SP,sao paulo,SP,sao paulo,1,1,relogios_presentes,250.0,0.25,250.0,0.25,16.0,2.0,20.0,640.0,640.0,0-500g,7.65,0-15,55.0,1,0
6,17,1,23.277974537037036,DF,brasilia,SP,ribeirao preto,0,0,esporte_lazer,650.0,0.65,650.0,0.65,18.0,18.0,18.0,5832.0,5832.0,500g-1kg,16.69,15-30,133.0,1,0
4,19,0,38.19381944444444,RJ,macae,MG,belo horizonte,0,0,informatica_acessorios,250.0,0.25,250.0,0.25,41.0,2.0,29.0,2378.0,2378.0,0-500g,18.23,15-30,35.9,1,0
0,9,0,20.60179398148148,MG,brumadinho,SP,sao jose dos campos,0,0,beleza_saude,75.0,0.075,75.0,0.075,16.0,10.0,11.0,1760.0,1760.0,0-500g,18.23,15-30,14.89,1,1
6,20,1,28.148136574074073,SP,bariri,PR,campo mourao,0,0,beleza_saude,1150.0,1.15,1150.0,1.15,27.0,22.0,39.0,23166.0,23166.0,1-5kg,13.0,0-15,99.0,1,0
6,23,1,10.03068287037037,SP,sorocaba,SP,sao paulo,1,0,informatica_acessorios,900.0,0.9,900.0,0.9,28.0,29.0,12.0,9744.0,9744.0,500g-1kg,9.44,0-15,90.0,1,0
4,20,0,9.136956018518518,SP,sao paulo,SP,sao paulo,1,1,beleza_saude,600.0,0.6,600.0,0.6,74.0,15.0,15.0,16650.0,16650.0,500g-1kg,27.39,15-30,43.49,1,0
2,7,0,11.671979166666667,SP,sao paulo,SP,ibitinga,1,0,cama_mesa_banho,12250.0,12.25,12250.0,12.25,62.0,27.0,47.0,78678.0,78678.0,10kg+,36.85,30-60,109.99,1,0
0,8,0,36.62706018518519,ES,vila velha,SP,sao paulo,0,0,brinquedos,245.0,0.245,490.0,0.49,18.0,12.0,13.0,2808.0,5616.0,0-500g,30.46,30-60,19.98,2,0
5,11,1,29.52574074074074,MA,sao luis,SP,bebedouro,0,0,automotivo,100.0,0.1,100.0,0.1,24.0,2.0,17.0,816.0,816.0,0-500g,34.15,30-60,28.5,1,0
1,20,0,12.144872685185184,SP,bauru,SP,ibitinga,1,0,cama_mesa_banho,5650.0,5.65,5650.0,5.65,40.0,15.0,23.0,13800.0,13800.0,5-10kg,8.74,0-15,199.0,1,0
0,20,0,28.13685185185185,RJ,rio de janeiro,MG,araguari,0,0,utilidades_domesticas,2500.0,2.5,2500.0,2.5,33.0,31.0,23.0,23529.0,23529.0,1-5kg,21.44,15-30,135.9,1,0
5,11,1,24.51414351851852,PR,foz do iguacu,SP,sao paulo,0,0,automotivo,4500.0,4.5,4500.0,4.5,24.0,19.0,18.0,8208.0,8208.0,1-5kg,37.09,30-60,249.0,1,0
2,10,0,28.557164351851853,MG,lagoa santa,SP,lencois paulista,0,0,beleza_saude,900.0,0.9,900.0,0.9,30.0,30.0,16.0,14400.0,14400.0,500g-1kg,15.56,15-30,49.99,1,0
4,13,0,6.439386574074074,SP,campinas,SP,sao paulo,1,0,relogios_presentes,300.0,0.3,300.0,0.3,16.0,2.0,11.0,352.0,352.0,0-500g,7.53,0-15,38.0,1,0
2,13,0,11.419502314814816,SP,sao paulo,SP,guarulhos,1,0,utilidades_domesticas,1110.0,1.11,1110.0,1.11,20.0,20.0,18.0,7200.0,7200.0,1-5kg,11.62,0-15,85.0,1,0
5,13,1,26.45425925925926,SC,camboriu,SP,guarulhos,0,0,automotivo,4105.0,4.105,4105.0,4.105,67.0,10.0,67.0,44890.0,44890.0,1-5kg,25.66,15-30,117.3,1,0
5,19,1,26.200439814814814,SP,osasco,MG,patos de minas,0,0,pet_shop,875.0,0.875,1750.0,1.75,25.0,19.5,23.5,11456.25,22882.0,500g-1kg,32.92,30-60,199.8,2,0
0,21,0,9.114664351851852,SP,sao paulo,SP,jacarei,1,0,construcao_ferramentas_construcao,100.0,0.1,100.0,0.1,16.0,35.0,11.0,6160.0,6160.0,0-500g,7.87,0-15,18.0,1,0
1,2,0,12.913703703703703,SP,praia grande,SP,sao paulo,1,0,perfumaria,100.0,0.1,100.0,0.1,16.0,11.0,11.0,1936.0,1936.0,0-500g,7.39,0-15,11.53,1,1
2,22,0,29.079375,SC,papanduva,RJ,rio de janeiro,0,0,esporte_lazer,6300.0,6.3,6300.0,6.3,42.0,20.0,32.0,26880.0,26880.0,5-10kg,39.41,30-60,269.99,1,0
1,21,0,22.09144675925926,RJ,rio de janeiro,SP,atibaia,0,0,consoles_games,200.0,0.2,200.0,0.2,16.0,16.0,16.0,4096.0,4096.0,0-500g,14.8,0-15,89.99,1,0
2,13,0,25.432986111111113,MA,sao luis,SP,campo limpo paulista,0,0,relogios_presentes,250.0,0.25,250.0,0.25,40.0,10.0,25.0,10000.0,10000.0,0-500g,42.76,30-60,19.9,1,0
2,13,0,7.435173611111111,SP,sao paulo,SP,cajamar,1,0,automotivo,2450.0,2.45,2450.0,2.45,30.0,30.0,30.0,27000.0,27000.0,1-5kg,13.47,0-15,166.9,1,1
1,15,0,16.363912037037036,SP,santo andre,SP,riberao preto,1,0,informatica_acessorios,548.0,0.548,548.0,0.548,20.0,10.0,16.0,3200.0,3200.0,500g-1kg,12.44,0-15,133.74,1,1
0,12,0,15.46207175925926,SP,indaiatuba,SP,sao paulo,1,0,cool_stuff,422.0,0.422,422.0,0.422,18.0,12.0,15.0,3240.0,3240.0,0-500g,7.86,0-15,86.8,1,0
3,14,0,5.387766203703704,SP,osasco,SP,guarulhos,1,0,informatica_acessorios,450.0,0.45,450.0,0.45,20.0,30.0,30.0,18000.0,18000.0,0-500g,8.59,0-15,62.0,1,0
0,18,0,15.239456018518519,SP,sao paulo,RJ,rio de janeiro,0,0,ferramentas_jardim,2650.0,2.65,5300.0,5.3,29.0,11.0,12.0,3828.0,7912.0,1-5kg,41.84,30-60,466.0,2,1
3,9,0,32.61890046296296,MG,juiz de fora,SP,ibitinga,0,0,cama_mesa_banho,5450.0,5.45,5450.0,5.45,20.0,20.0,20.0,8000.0,8000.0,5-10kg,47.4,30-60,129.0,1,0
1,18,0,21.24613425925926,GO,sao joao d'alianca,SP,ibitinga,0,0,cama_mesa_banho,2200.0,2.2,2200.0,2.2,40.0,15.0,27.0,16200.0,16200.0,1-5kg,21.49,15-30,143.54,1,0
3,12,0,26.4765625,GO,goiania,SP,ibitinga,0,0,cama_mesa_banho,350.0,0.35,700.0,0.7,25.0,8.0,19.0,3800.0,7600.0,0-500g,36.46,30-60,79.98,2,0
3,11,0,12.524097222222222,RJ,sao goncalo,RJ,petropolis,1,0,beleza_saude,2550.0,2.55,2550.0,2.55,20.0,20.0,30.0,12000.0,12000.0,1-5kg,12.92,0-15,49.9,1,0
4,11,0,27.50516203703704,PB,joao pessoa,RJ,sao goncalo,0,0,perfumaria,400.0,0.4,400.0,0.4,19.0,13.0,19.0,4693.0,4693.0,0-500g,23.34,15-30,119.9,1,0
3,0,0,19.997314814814814,MG,cataguases,SP,salto,0,0,ferramentas_jardim,300.0,0.3,300.0,0.3,17.0,7.0,12.0,1428.0,1428.0,0-500g,15.1,15-30,16.9,1,0
3,12,0,28.45920138888889,SC,porto uniao,SP,sao paulo,0,0,telefonia,300.0,0.3,300.0,0.3,17.0,4.0,12.0,816.0,816.0,0-500g,15.1,15-30,29.99,1,0
3,23,0,49.00259259259259,AM,manaus,SP,bertioga,0,0,ferramentas_jardim,625.0,0.625,625.0,0.625,23.0,10.0,14.0,3220.0,3220.0,500g-1kg,34.15,30-60,30.99,1,0
2,9,0,26.59409722222222,MG,major porto,SP,santo andre,0,0,perfumaria,550.0,0.55,550.0,0.55,21.0,12.0,20.0,5040.0,5040.0,500g-1kg,15.34,15-30,84.99,1,0
6,16,1,24.31778935185185,MS,campo grande,MG,ilicinea,0,0,informatica_acessorios,6550.0,6.55,6550.0,6.55,20.0,20.0,20.0,8000.0,8000.0,5-10kg,45.12,30-60,149.0,1,0
1,21,0,7.0840625,SP,sao paulo,SP,salto,1,0,utilidades_domesticas,350.0,0.35,350.0,0.35,22.0,8.0,19.0,3344.0,3344.0,0-500g,8.82,0-15,48.9,1,0
5,19,1,18.192372685185184,SP,maua,SP,praia grande,1,0,esporte_lazer,175.0,0.175,175.0,0.175,22.0,9.0,12.0,2376.0,2376.0,0-500g,8.86,0-15,159.49,1,0
0,10,0,22.562928240740742,RJ,barra mansa,MG,uba,0,0,moveis_decoracao,14600.0,14.6,14600.0,14.6,84.0,8.0,84.0,56448.0,56448.0,10kg+,41.53,30-60,249.9,1,0
2,16,0,7.315613425925926,DF,brasilia,DF,brasilia,1,1,eletronicos,230.0,0.23,230.0,0.23,16.0,14.0,15.0,3360.0,3360.0,0-500g,7.75,0-15,24.89,1,0
6,18,1,18.24486111111111,SP,sao jose dos campos,SP,santo andre,1,0,perfumaria,200.0,0.2,200.0,0.2,16.0,16.0,13.0,3328.0,3328.0,0-500g,7.78,0-15,53.99,1,0
4,19,0,4.173032407407407,SP,sao paulo,SP,sao paulo,1,1,papelaria,200.0,0.2,200.0,0.2,16.0,10.0,16.0,2560.0,2560.0,0-500g,7.39,0-15,15.99,1,1
2,11,0,18.541342592592592,SP,francisco morato,SP,dracena,1,0,consoles_games,150.0,0.15,150.0,0.15,16.0,12.0,12.0,2304.0,2304.0,0-500g,11.85,0-15,24.5,1,0
4,13,0,18.438796296296296,SP,diadema,GO,goiania,0,0,utilidades_domesticas,2841.0,2.841,2841.0,2.841,40.0,23.0,26.0,23920.0,23920.0,1-5kg,22.99,15-30,179.0,1,1
3,12,0,25.471192129629628,SP,valinhos,RJ,rio de janeiro,0,0,automotivo,2250.0,2.25,2250.0,2.25,16.0,25.0,11.0,4400.0,4400.0,1-5kg,21.43,15-30,37.9,1,0
4,11,0,23.535069444444446,MS,campo grande,PR,sarandi,0,0,informatica_acessorios,517.0,0.517,1551.0,1.551,22.0,11.0,13.0,3146.0,9438.0,500g-1kg,67.67999999999999,60-100,269.70000000000005,3,0
6,21,1,29.08622685185185,MT,cuiaba,SP,presidente prudente,0,0,moveis_decoracao,2500.0,2.5,2500.0,2.5,60.0,12.0,20.0,14400.0,14400.0,1-5kg,29.08,15-30,88.34,1,0
3,19,0,21.17125,RJ,rio de janeiro,SP,votuporanga,0,0,casa_conforto,2200.0,2.2,2200.0,2.2,54.0,9.0,28.0,13608.0,13608.0,1-5kg,18.5,15-30,177.9,1,0
4,13,0,25.451574074074074,RS,porto alegre,SP,sao paulo,0,0,telefonia_fixa,100.0,0.1,100.0,0.1,19.0,3.0,20.0,1140.0,1140.0,0-500g,14.1,0-15,32.99,1,0
2,0,0,14.992962962962963,MG,juiz de fora,SP,sao paulo,0,0,moveis_decoracao,2600.0,2.6,2600.0,2.6,50.0,10.0,30.0,15000.0,15000.0,1-5kg,0.0,0-15,69.9,1,0
4,23,0,18.015173611111113,SP,capao bonito,SP,ibitinga,1,0,cama_mesa_banho,2000.0,2.0,2000.0,2.0,45.0,15.0,35.0,23625.0,23625.0,1-5kg,12.27,0-15,109.9,1,0
3,14,0,19.38087962962963,MG,carandai,MG,belo horizonte,1,0,esporte_lazer,1450.0,1.45,1450.0,1.45,23.0,32.0,23.0,16928.0,16928.0,1-5kg,14.51,0-15,110.9,1,0
4,14,0,31.415925925925926,SP,campinas,MG,congonhal,0,0,perfumaria,200.0,0.2,200.0,0.2,16.0,16.0,16.0,4096.0,4096.0,0-500g,12.48,0-15,35.9,1,0
1,6,0,13.736493055555556,SP,guaruja,SP,sao paulo,1,0,esporte_lazer,150.0,0.15,150.0,0.15,16.0,16.0,11.0,2816.0,2816.0,0-500g,7.53,0-15,39.0,1,0
4,12,0,4.493576388888889,SP,sao paulo,SP,sao paulo,1,1,beleza_saude,150.0,0.15,150.0,0.15,16.0,5.0,17.0,1360.0,1360.0,0-500g,7.46,0-15,27.9,1,0
4,9,0,31.592118055555556,MG,nova lima,SP,sao paulo,0,0,portateis_casa_forno_e_cafe,16550.0,16.55,16550.0,16.55,40.0,60.0,40.0,96000.0,96000.0,10kg+,65.34,60-100,579.0,1,0
6,14,1,25.402835648148148,RJ,araruama,PR,curitiba,0,0,moveis_decoracao,2500.0,2.5,2500.0,2.5,40.0,10.0,30.0,12000.0,12000.0,1-5kg,23.57,15-30,99.9,1,0
4,11,0,30.522986111111113,PR,maringa,SP,ribeirao preto,0,0,fraldas_higiene,250.0,0.25,250.0,0.25,20.0,20.0,20.0,8000.0,8000.0,0-500g,19.32,15-30,37.0,1,0
4,0,0,45.97517361111111,MG,betim,SP,itaquaquecetuba,0,0,moveis_escritorio,2600.0,2.6,2600.0,2.6,40.0,45.0,39.0,70200.0,70200.0,1-5kg,30.66,30-60,116.6,1,0
5,12,1,30.471724537037037,CE,caucaia,SP,sao paulo,0,0,relogios_presentes,250.0,0.25,250.0,0.25,16.0,2.0,11.0,352.0,352.0,0-500g,19.25,15-30,49.0,1,0
2,12,0,32.49180555555556,PE,garanhuns,SP,sao paulo,0,0,bebes,575.0,0.575,575.0,0.575,16.0,18.0,17.0,4896.0,4896.0,500g-1kg,25.73,15-30,65.0,1,0
1,15,0,19.375,SP,itupeva,SP,sao paulo,1,0,esporte_lazer,150.0,0.15,150.0,0.15,16.0,16.0,11.0,2816.0,2816.0,0-500g,11.85,0-15,39.9,1,0
6,19,1,17.17534722222222,SP,guaratingueta,SP,sao paulo,1,0,sinalizacao_e_seguranca,3000.0,3.0,3000.0,3.0,30.0,30.0,30.0,27000.0,27000.0,1-5kg,17.87,15-30,105.0,1,0
2,8,0,15.654131944444444,RJ,rio de janeiro,PR,londrina,0,0,automotivo,350.0,0.35,700.0,0.7,16.0,15.0,16.0,3840.0,7680.0,0-500g,46.66,30-60,51.58,2,0
3,8,0,20.647291666666668,SP,bom jesus dos perdoes,SP,ribeirao preto,1,0,relogios_presentes,4338.0,4.338,4338.0,4.338,17.0,12.0,14.0,2856.0,2856.0,1-5kg,13.68,0-15,146.01,1,0
2,13,0,32.4184375,BA,valenca,DF,gama,0,0,fashion_bolsas_e_acessorios,150.0,0.15,150.0,0.15,18.0,9.0,11.0,1782.0,1782.0,0-500g,26.61,15-30,189.9,1,0
0,18,0,29.24741898148148,BA,porto seguro,RJ,teresopolis,0,0,beleza_saude,50.0,0.05,50.0,0.05,20.0,15.0,15.0,4500.0,4500.0,0-500g,26.26,15-30,139.65,1,0
1,21,0,28.11752314814815,SP,santo andre,SP,sao paulo,1,0,fashion_bolsas_e_acessorios,100.0,0.1,100.0,0.1,16.0,5.0,16.0,1280.0,1280.0,0-500g,7.68,0-15,59.9,1,0
0,19,0,17.1675,DF,brasilia,SP,sao paulo,0,0,eletronicos,175.0,0.175,175.0,0.175,22.0,11.0,15.0,3630.0,3630.0,0-500g,15.23,15-30,13.65,1,0
0,16,0,24.32116898148148,RJ,campos dos goytacazes,SP,ibitinga,0,0,cama_mesa_banho,600.0,0.6,600.0,0.6,26.0,2.0,20.0,1040.0,1040.0,500g-1kg,16.11,15-30,31.9,1,0
2,17,0,40.25307870370371,RJ,rio de janeiro,SP,sao paulo,0,0,ferramentas_jardim,850.0,0.85,850.0,0.85,22.0,7.0,17.0,2618.0,2618.0,500g-1kg,16.6,15-30,33.99,1,0
4,12,0,10.460868055555556,DF,brasilia,GO,anapolis,0,0,informatica_acessorios,100.0,0.1,100.0,0.1,17.0,9.0,14.0,2142.0,2142.0,0-500g,14.59,0-15,158.9,1,0
2,19,0,22.198923611111113,SP,itapui,SP,araraquara,1,0,papelaria,150.0,0.15,150.0,0.15,17.0,6.0,11.0,1122.0,1122.0,0-500g,11.85,0-15,47.4,1,0
2,15,0,21.353680555555556,SP,sao paulo,PR,curitiba,0,0,utilidades_domesticas,6250.0,6.25,6250.0,6.25,53.0,23.0,28.0,34132.0,34132.0,5-10kg,21.19,15-30,50.0,1,0
1,16,0,14.332164351851851,SP,jundiai,SP,sao paulo,1,0,moveis_cozinha_area_de_servico_jantar_e_jardim,1750.0,1.75,1750.0,1.75,20.0,16.0,30.0,9600.0,9600.0,1-5kg,11.15,0-15,59.9,1,0
5,10,1,19.550636574074073,RJ,macae,BA,lauro de freitas,0,0,telefonia,700.0,0.7,1400.0,1.4,32.0,15.0,21.0,10080.0,20160.0,500g-1kg,79.32,60-100,398.0,2,0
2,9,0,22.58480324074074,SP,votuporanga,MG,ponte nova,0,0,automotivo,1450.0,1.45,1450.0,1.45,30.0,30.0,30.0,27000.0,27000.0,1-5kg,23.07,15-30,69.9,1,0
5,13,1,24.45435185185185,MG,cambui,SP,sao paulo,0,0,beleza_saude,1110.0,1.11,1110.0,1.11,19.0,11.0,18.0,3762.0,3762.0,1-5kg,15.1,15-30,50.21,1,0
0,11,0,22.528761574074075,RJ,rio de janeiro,SP,sao paulo,0,0,cama_mesa_banho,1400.0,1.4,1400.0,1.4,20.0,20.0,20.0,8000.0,8000.0,1-5kg,16.6,15-30,39.9,1,1
3,10,0,32.58283564814815,RS,porto alegre,SP,sao paulo,0,0,telefonia,275.0,0.275,275.0,0.275,18.0,4.0,12.0,864.0,864.0,0-500g,14.1,0-15,24.99,1,0
0,22,0,23.079016203703702,RJ,rio das ostras,SP,guarulhos,0,0,relogios_presentes,501.0,0.501,501.0,0.501,18.0,13.0,14.0,3276.0,3276.0,500g-1kg,19.01,15-30,130.0,1,0
